user_id,age,gender,location,category,preferred_brand,color_preference,size,season,festival,purchase_amount,purchase_frequency,avg_order_value,last_purchase_days,browsing_time,product_views,wishlist_items,discount_used,coupon_usage_rate,price_sensitivity,loyalty_score
810,54,Female,Delhi,T-shirt,Levis,Green,L,Summer,Diwali,315.93,3,88.96,43,28,22,8,Yes,0.86,Medium,31.44
811,45,Female,Kolkata,Jacket,Adidas,Red,M,Autumn,Christmas,89.53,3,272.95,36,21,18,9,No,0.9,High,38.84
812,27,Male,Chennai,Jeans,H&M,Beige,M,Summer,Christmas,95.09,7,49.22,39,23,1,4,Yes,0.96,High,43.54
813,56,Male,Mumbai,Jacket,Levis,Blue,S,Spring,Eid,112.27,0,295.15,61,32,7,1,Yes,0.88,High,7.36
814,34,Male,Chennai,Shoes,Levis,Blue,M,Spring,None,62.04,7,260.87,16,8,3,5,No,0.58,Low,49.84
815,56,Male,Hyderabad,Jeans,H&M,Red,M,Winter,Christmas,230.96,4,212.61,102,31,14,7,No,0.44,Low,49.43
816,39,Female,Chennai,Shirt,Nike,Black,S,Spring,Diwali,44.8,0,282.85,59,37,12,4,No,0.77,High,58.84
817,43,Male,Hyderabad,Shirt,Adidas,Black,S,Autumn,Christmas,64.29,3,222.25,96,16,14,0,Yes,0.74,Low,36.28
818,42,Male,Kolkata,Shoes,Levis,White,L,Summer,Holi,232.77,1,73.33,6,27,4,7,Yes,0.54,Medium,61.31
819,34,Male,Hyderabad,Jacket,Levis,Green,M,Summer,None,132.09,3,143.8,98,18,13,8,No,0.09,Low,87.82
820,30,Male,Chennai,Dress,Uniqlo,Beige,L,Summer,NewYear,253.62,7,40.02,56,35,16,0,Yes,0.93,Low,95.55
821,37,Female,Chennai,Shoes,Levis,Green,L,Spring,Eid,203.95,4,129.1,8,15,16,7,Yes,0.46,Medium,58.36
822,42,Male,Hyderabad,Hoodie,H&M,Green,S,Summer,None,104.49,0,227.65,94,27,22,9,No,0.36,Medium,4.26
823,21,Female,Bangalore,Jeans,Levis,White,XL,Winter,Holi,234.77,6,128.2,27,17,5,1,No,0.63,Medium,96.92
824,27,Male,Kolkata,Jeans,Nike,Green,L,Winter,Holi,58.37,0,112.48,71,2,20,3,No,0.67,High,70.59
825,20,Male,Delhi,T-shirt,Adidas,Red,XL,Winter,Holi,197.02,8,186.7,27,31,6,1,No,0.21,Medium,33.6
826,58,Female,Mumbai,Shirt,Adidas,White,M,Spring,Holi,164.26,2,264.22,89,37,6,1,No,0.84,Medium,14.72
827,35,Male,Chennai,Jeans,Levis,Red,S,Summer,Diwali,108.4,2,33.32,46,34,18,9,No,0.29,Medium,14.34
828,53,Female,Mumbai,Shoes,Zara,White,M,Spring,Eid,219.32,5,127.93,41,34,6,2,No,0.19,High,16.77
829,39,Female,Delhi,Jeans,Zara,Green,M,Summer,NewYear,307.54,9,64.31,79,3,7,7,No,0.41,Low,4.56
830,51,Male,Mumbai,Shoes,H&M,Red,S,Autumn,Holi,349.64,5,214.7,25,17,24,3,Yes,0.73,High,90.22
831,25,Female,Delhi,Dress,Zara,Red,M,Autumn,Holi,220.56,5,49.6,86,14,24,6,Yes,0.97,Low,54.08
832,57,Female,Hyderabad,T-shirt,H&M,Red,S,Spring,Christmas,153.55,0,206.15,18,14,16,9,Yes,0.81,Medium,70.0
833,36,Female,Bangalore,Shirt,Uniqlo,White,XL,Winter,Eid,94.32,4,100.13,12,38,9,2,Yes,0.94,High,82.81
834,59,Female,Chennai,Jeans,H&M,Blue,M,Spring,None,104.84,5,75.7,87,35,13,9,Yes,0.14,High,79.15
835,58,Female,Delhi,Shoes,Zara,Green,S,Winter,Eid,178.22,7,282.18,51,1,12,2,Yes,0.07,Low,88.26
836,54,Female,Mumbai,Jacket,Levis,Red,L,Summer,Eid,141.2,0,25.19,109,29,19,1,Yes,0.56,High,96.73
837,23,Female,Chennai,Shirt,Uniqlo,Beige,M,Winter,NewYear,321.56,4,142.58,39,4,23,5,Yes,0.29,High,43.91
838,43,Female,Bangalore,Dress,Zara,Blue,XL,Winter,Eid,141.54,2,26.06,89,33,23,5,Yes,0.83,Low,95.03
839,51,Male,Hyderabad,Shoes,H&M,Beige,S,Summer,NewYear,143.24,1,155.41,10,17,1,0,Yes,0.67,High,72.33
840,23,Male,Chennai,Hoodie,Nike,Green,M,Autumn,Holi,146.57,7,160.29,94,28,8,6,Yes,0.97,High,7.07
841,54,Female,Delhi,Hoodie,Adidas,Green,M,Summer,Holi,296.08,6,110.07,74,26,4,3,No,0.25,Medium,68.18
842,50,Male,Bangalore,T-shirt,Zara,Red,M,Spring,Diwali,234.76,9,57.01,98,8,21,2,Yes,0.49,Medium,68.67
843,39,Female,Mumbai,T-shirt,H&M,Red,XL,Spring,NewYear,222.68,6,125.39,110,34,22,7,No,0.5,Medium,90.59
844,38,Female,Bangalore,Dress,Uniqlo,White,S,Spring,NewYear,130.27,4,208.23,77,18,19,1,Yes,0.24,Medium,37.29
845,23,Male,Bangalore,Dress,Zara,Blue,L,Spring,None,289.91,8,239.07,54,31,21,8,No,0.59,Medium,58.49
846,23,Female,Kolkata,T-shirt,Zara,Blue,L,Spring,Christmas,32.66,4,168.61,29,27,5,7,Yes,0.44,High,1.22
847,21,Female,Bangalore,Jeans,Adidas,Red,L,Autumn,Eid,307.36,1,185.15,102,16,17,7,No,0.45,High,33.21
848,47,Female,Bangalore,Jeans,H&M,Green,S,Autumn,None,189.21,2,76.17,41,10,3,2,Yes,0.36,Medium,6.22
849,28,Female,Chennai,Shoes,Nike,Red,L,Winter,NewYear,151.42,3,100.45,109,12,19,3,No,0.02,Low,52.19
850,47,Male,Mumbai,Jacket,Uniqlo,Green,XL,Spring,None,184.07,4,65.33,9,22,1,1,Yes,0.52,Medium,81.74
851,48,Female,Chennai,Shoes,H&M,Green,S,Summer,Diwali,240.25,2,89.8,63,16,23,1,No,0.34,High,20.64
852,41,Female,Chennai,Jacket,Uniqlo,Red,M,Spring,Christmas,24.21,6,82.97,77,12,1,3,Yes,0.0,Low,52.74
853,26,Female,Delhi,Dress,Zara,Black,XL,Autumn,NewYear,307.61,4,165.45,37,11,23,5,No,0.31,Medium,20.4
854,20,Male,Chennai,Shirt,Adidas,Blue,M,Spring,NewYear,167.42,4,177.55,14,20,20,4,No,0.28,Low,12.07
855,48,Female,Kolkata,Shoes,Adidas,Beige,L,Autumn,Eid,133.18,5,284.59,101,1,9,0,No,0.39,Medium,51.1
856,57,Male,Kolkata,Shoes,Levis,Green,XL,Winter,Christmas,65.62,6,74.76,73,27,23,9,No,0.13,High,7.91
857,54,Male,Delhi,Jacket,Nike,Green,S,Winter,Diwali,165.02,9,199.67,72,3,5,0,No,0.51,Medium,58.74
858,53,Female,Hyderabad,Dress,Adidas,Black,XL,Winter,Holi,183.79,9,248.83,39,12,7,5,No,0.69,Low,3.13
859,41,Female,Mumbai,Dress,Zara,Beige,M,Autumn,None,153.2,7,176.87,40,30,6,2,No,0.63,High,10.67
860,48,Male,Mumbai,Hoodie,Nike,White,S,Spring,Eid,243.96,8,91.4,54,9,17,2,No,0.8,Medium,55.0
861,23,Female,Chennai,Jacket,H&M,Black,XL,Spring,NewYear,158.9,3,93.51,3,37,22,6,Yes,0.45,Medium,59.14
862,19,Male,Chennai,Dress,Adidas,Beige,XL,Summer,Holi,337.27,4,30.99,55,1,17,0,Yes,0.52,Medium,2.9
863,37,Male,Hyderabad,T-shirt,Nike,Black,XL,Autumn,Diwali,217.76,4,105.52,111,4,13,0,Yes,0.81,Medium,57.34
864,45,Female,Chennai,Jeans,Zara,Green,XL,Summer,Christmas,286.47,7,228.49,104,15,12,9,No,0.43,High,83.85
865,28,Female,Mumbai,Hoodie,Levis,Blue,S,Winter,None,56.09,8,33.3,33,27,4,2,No,0.7,High,72.23
866,21,Male,Bangalore,T-shirt,Uniqlo,Black,M,Spring,Eid,151.11,6,81.4,96,8,8,7,Yes,0.43,Medium,13.12
867,32,Male,Kolkata,Shirt,Uniqlo,White,XL,Autumn,NewYear,131.16,4,217.75,71,23,5,0,Yes,0.42,High,59.25
868,23,Male,Bangalore,Shoes,Zara,Red,S,Summer,NewYear,207.93,2,239.14,19,15,5,9,No,0.76,Low,67.23
869,47,Male,Bangalore,Hoodie,Zara,Beige,M,Summer,Holi,304.17,0,147.49,34,27,13,3,No,0.17,High,3.72
870,55,Female,Mumbai,Shirt,Uniqlo,Black,XL,Summer,Holi,45.85,8,215.46,78,31,11,8,Yes,0.34,Low,85.53
871,19,Female,Bangalore,Shoes,Levis,Black,M,Spring,None,43.95,4,128.63,50,39,8,3,No,0.22,Low,90.63
872,32,Female,Hyderabad,Jeans,Nike,White,M,Spring,Christmas,300.6,8,64.78,47,8,8,9,Yes,0.36,High,85.05
873,28,Female,Delhi,Dress,Uniqlo,Blue,S,Spring,Diwali,90.24,9,131.48,46,30,1,7,No,0.23,Medium,82.46
874,25,Female,Chennai,T-shirt,Zara,Black,M,Autumn,Christmas,240.69,3,182.39,56,18,13,6,Yes,0.58,High,74.5
875,43,Male,Delhi,Jacket,Adidas,Black,S,Spring,Christmas,199.15,4,285.45,57,4,5,2,Yes,0.8,Low,63.34
876,22,Female,Kolkata,T-shirt,H&M,Blue,XL,Autumn,Christmas,294.85,3,39.25,83,22,21,6,No,0.79,Low,67.86
877,23,Female,Chennai,Jeans,Levis,White,M,Summer,None,61.28,1,162.07,51,3,8,6,Yes,0.36,High,80.64
878,43,Female,Bangalore,Shirt,Levis,Beige,M,Summer,None,62.83,0,112.1,54,15,17,9,No,0.99,Low,66.25
879,21,Female,Kolkata,Jacket,Adidas,Beige,L,Winter,Diwali,203.75,7,162.33,90,35,23,2,No,0.59,High,32.77
880,36,Female,Chennai,Dress,Adidas,Black,XL,Spring,Christmas,332.3,3,26.71,81,38,23,1,No,0.4,High,37.6
881,37,Male,Hyderabad,Jeans,Zara,Blue,XL,Summer,None,156.95,4,107.65,118,33,13,8,No,0.84,Medium,89.71
882,50,Male,Hyderabad,Jacket,Uniqlo,Black,L,Spring,Diwali,127.89,5,249.56,28,14,9,0,No,0.73,Low,1.71
883,37,Male,Hyderabad,Jeans,Nike,Red,L,Autumn,NewYear,220.21,7,175.1,19,1,2,6,Yes,0.75,High,69.88
884,29,Female,Hyderabad,Jeans,Levis,Beige,S,Summer,Diwali,327.05,7,146.16,27,26,19,3,No,0.2,Low,95.48
885,18,Male,Bangalore,Dress,Levis,Green,S,Spring,Christmas,296.19,6,99.95,48,8,20,1,No,0.47,High,70.62
886,43,Male,Delhi,Hoodie,Adidas,Red,M,Summer,Eid,348.51,3,103.45,116,16,17,1,Yes,0.86,High,99.39
887,31,Female,Chennai,Shoes,Uniqlo,Black,M,Summer,Christmas,27.45,5,127.27,19,38,7,7,No,0.5,Medium,68.75
888,55,Female,Bangalore,Jacket,Levis,White,M,Spring,Eid,57.24,3,253.96,97,10,3,6,Yes,0.68,High,3.44
889,54,Female,Hyderabad,Dress,Nike,Beige,M,Summer,Diwali,221.12,6,290.82,51,37,19,6,No,0.59,Medium,82.7
890,28,Male,Delhi,Jeans,Adidas,Green,S,Summer,NewYear,290.79,0,142.82,7,26,19,4,Yes,0.84,Low,28.46
891,53,Male,Kolkata,Dress,Nike,Red,XL,Summer,NewYear,114.13,4,130.14,29,28,24,9,No,0.28,Medium,44.61
892,30,Female,Kolkata,Hoodie,Uniqlo,Beige,M,Summer,None,98.94,9,257.03,119,12,9,7,No,0.58,Medium,31.21
893,20,Female,Kolkata,Shoes,Levis,Blue,XL,Autumn,NewYear,279.7,9,139.53,43,20,10,1,No,0.12,Low,26.86
894,50,Male,Hyderabad,T-shirt,H&M,White,M,Summer,Holi,38.61,3,174.57,69,14,14,1,No,0.69,Medium,43.14
895,23,Male,Kolkata,Jacket,Levis,Red,L,Winter,Diwali,141.9,6,84.66,94,35,18,4,No,0.73,Medium,37.88
896,27,Female,Mumbai,Shoes,Uniqlo,Blue,M,Summer,None,186.92,8,228.18,113,29,15,0,Yes,0.04,High,63.33
897,22,Female,Chennai,Shirt,Levis,Black,M,Spring,NewYear,204.92,4,168.96,107,12,1,5,Yes,0.68,Medium,81.32
898,40,Male,Chennai,Jacket,Levis,Blue,M,Winter,Diwali,260.44,3,246.53,58,18,6,3,No,0.41,High,29.71
899,27,Female,Hyderabad,Shoes,Zara,Red,S,Autumn,Christmas,137.1,8,238.61,8,2,15,5,Yes,0.12,Medium,21.37
900,19,Male,Mumbai,Jeans,Levis,Red,L,Winter,NewYear,222.19,4,80.2,42,2,6,6,No,0.42,Low,66.69
901,30,Male,Bangalore,Jacket,Levis,Black,M,Winter,Eid,213.17,8,220.38,76,17,18,2,No,0.19,Low,67.03
902,57,Male,Bangalore,Jacket,Nike,Blue,M,Winter,Diwali,200.71,7,244.02,42,10,1,7,No,0.42,Medium,90.11
903,19,Male,Kolkata,Dress,H&M,Blue,XL,Spring,None,231.36,3,116.91,13,18,24,6,Yes,0.38,High,1.59
904,37,Female,Delhi,Jeans,Nike,Black,L,Spring,Christmas,105.62,6,68.33,26,22,3,0,No,0.74,Medium,85.3
905,18,Female,Bangalore,Shirt,Nike,Blue,M,Spring,Holi,47.93,4,20.74,18,19,17,5,Yes,0.77,High,52.1
906,54,Male,Delhi,T-shirt,Adidas,Beige,XL,Autumn,Christmas,59.36,9,146.25,42,1,16,6,No,0.61,Medium,62.13
907,26,Male,Chennai,Hoodie,Zara,Black,XL,Spring,NewYear,94.11,3,118.68,51,24,8,3,No,0.02,Low,9.14
908,34,Male,Delhi,Shoes,Nike,White,S,Spring,Eid,185.07,4,175.37,116,36,17,1,Yes,0.93,Low,43.26
909,26,Male,Chennai,Dress,Uniqlo,Red,XL,Winter,Christmas,297.35,4,72.65,113,25,8,9,No,0.69,High,22.73
910,28,Male,Mumbai,Shoes,Uniqlo,White,M,Spring,Holi,251.43,8,260.71,84,36,17,8,Yes,0.03,Medium,25.42
911,32,Female,Mumbai,Shirt,Levis,Beige,S,Summer,None,280.38,8,92.17,16,31,9,6,No,0.82,High,50.41
912,41,Female,Hyderabad,Shirt,Adidas,Beige,S,Spring,Diwali,135.82,5,83.4,101,31,12,0,No,0.2,Low,81.25
913,55,Female,Hyderabad,Jacket,Zara,Green,M,Autumn,Eid,153.54,3,154.6,3,2,19,7,No,0.58,High,74.38
914,52,Female,Kolkata,Hoodie,Zara,Green,L,Autumn,Holi,149.92,1,159.68,91,19,4,2,Yes,0.47,Medium,59.1
915,47,Male,Bangalore,Shirt,Levis,Green,XL,Summer,NewYear,83.32,2,80.22,79,12,21,3,No,0.42,High,53.94
916,48,Male,Kolkata,Shoes,Uniqlo,Black,S,Autumn,NewYear,40.2,1,96.12,98,10,22,4,Yes,0.89,Medium,42.73
917,22,Male,Chennai,Jeans,H&M,Blue,L,Autumn,NewYear,215.0,4,67.52,45,31,11,0,No,0.44,Medium,97.27
918,31,Male,Kolkata,Jeans,Adidas,Beige,M,Winter,Eid,346.44,5,221.17,22,22,4,5,No,0.08,Low,56.02
919,28,Male,Delhi,Jacket,Levis,White,XL,Summer,Christmas,75.05,4,235.62,104,23,14,9,Yes,0.95,Medium,25.4
920,26,Female,Chennai,T-shirt,Adidas,White,XL,Winter,Eid,35.41,1,149.45,23,23,14,5,No,0.92,Medium,23.01
921,51,Male,Hyderabad,Shoes,Uniqlo,White,S,Winter,NewYear,277.25,4,219.94,59,15,6,1,No,0.68,Medium,61.14
922,29,Female,Mumbai,Shoes,Uniqlo,White,XL,Spring,Holi,103.35,8,226.06,62,26,17,9,Yes,0.47,High,52.28
923,52,Female,Hyderabad,Shirt,H&M,Green,XL,Summer,Diwali,293.78,3,58.72,113,3,2,5,Yes,0.09,Low,0.77
924,52,Female,Bangalore,Hoodie,H&M,White,XL,Spring,Diwali,252.3,9,290.53,68,23,8,7,Yes,0.79,High,83.01
925,18,Female,Chennai,Shoes,Zara,Blue,XL,Spring,Eid,332.07,1,249.89,115,20,4,5,No,0.08,High,70.41
926,57,Male,Chennai,Dress,Adidas,Green,M,Winter,NewYear,154.95,2,77.26,54,39,10,3,Yes,0.07,Low,66.18
927,39,Female,Delhi,T-shirt,Adidas,White,L,Autumn,None,238.45,2,72.13,57,8,7,3,Yes,0.54,High,6.88
928,46,Female,Bangalore,Shirt,Uniqlo,Black,M,Summer,Eid,173.4,8,55.19,105,18,4,8,No,0.16,High,36.21
929,25,Female,Mumbai,Dress,Zara,Red,M,Autumn,NewYear,228.09,3,58.75,23,6,16,5,Yes,0.01,Medium,93.54
930,28,Male,Chennai,Jacket,Levis,Red,S,Winter,Christmas,168.37,0,229.49,111,27,14,7,Yes,0.42,High,86.26
931,58,Male,Chennai,Jeans,Adidas,Red,XL,Winter,Diwali,82.25,0,151.5,60,36,16,7,No,0.14,Low,28.55
932,54,Male,Delhi,Jacket,Zara,Green,M,Winter,Diwali,187.61,6,239.22,73,15,9,6,Yes,0.16,High,15.71
933,31,Female,Kolkata,Jeans,Zara,White,XL,Winter,Diwali,194.43,6,228.95,88,37,4,2,No,0.08,Medium,44.91
934,47,Female,Mumbai,Jacket,Uniqlo,Beige,M,Winter,None,287.5,1,189.29,85,5,24,9,Yes,0.21,High,35.58
935,52,Male,Hyderabad,Shoes,Zara,Beige,M,Winter,NewYear,262.72,8,212.18,105,39,6,0,Yes,0.72,Low,68.22
936,38,Female,Bangalore,Dress,H&M,Beige,S,Autumn,NewYear,239.05,8,25.14,110,9,1,4,No,0.81,Medium,96.64
937,54,Male,Chennai,Jeans,H&M,Green,L,Spring,NewYear,57.42,4,107.3,55,7,7,9,Yes,0.45,High,36.3
938,22,Male,Chennai,Shirt,Nike,Blue,L,Autumn,NewYear,257.8,2,198.59,117,20,1,9,No,0.51,Low,6.22
939,36,Female,Hyderabad,Dress,Uniqlo,Black,M,Summer,None,185.1,2,22.62,80,10,19,1,Yes,0.03,Low,89.76
940,31,Female,Mumbai,Shirt,Levis,Black,S,Autumn,Holi,315.05,2,29.23,63,26,8,9,Yes,0.07,High,3.79
941,43,Female,Kolkata,Dress,Nike,Red,XL,Winter,Eid,323.56,5,258.53,56,4,3,1,No,0.26,High,95.28
942,21,Female,Chennai,Dress,H&M,Red,XL,Autumn,Eid,38.2,3,211.53,55,38,1,6,No,0.54,Medium,66.46
943,42,Male,Mumbai,Jacket,Nike,Beige,M,Spring,NewYear,290.81,7,94.3,25,24,1,2,Yes,0.74,High,94.17
944,59,Male,Hyderabad,Jeans,Uniqlo,Beige,L,Summer,Christmas,32.44,4,212.63,26,14,7,7,Yes,0.61,Medium,19.97
945,42,Male,Delhi,Jeans,Uniqlo,Red,S,Autumn,Diwali,141.17,0,241.89,49,1,21,8,Yes,0.39,High,4.07
946,35,Male,Kolkata,Hoodie,Zara,White,L,Spring,None,198.96,8,105.9,63,17,13,7,No,0.12,Low,48.82
947,57,Male,Bangalore,Dress,Adidas,Blue,XL,Autumn,Christmas,68.87,0,30.09,45,24,1,5,No,0.78,Low,45.06
948,25,Female,Chennai,Shoes,Zara,Blue,L,Summer,Christmas,266.28,5,281.18,73,27,16,4,Yes,0.36,Low,33.15
949,56,Male,Mumbai,Shoes,Uniqlo,Blue,XL,Autumn,NewYear,22.76,0,116.65,79,7,22,2,Yes,0.74,Low,95.77
950,57,Male,Delhi,Shirt,H&M,Blue,S,Winter,None,75.64,2,49.81,39,9,22,2,Yes,0.51,Medium,82.26
951,31,Male,Bangalore,Shirt,Levis,Red,S,Autumn,Eid,211.66,9,157.72,97,35,14,6,No,0.74,Low,66.16
952,49,Female,Mumbai,Jacket,H&M,Black,M,Spring,Diwali,255.75,4,235.17,65,12,4,4,Yes,0.91,Medium,16.29
953,55,Female,Mumbai,Dress,Zara,Red,M,Autumn,Eid,322.49,9,82.06,69,21,23,5,No,0.92,Medium,73.43
954,50,Female,Bangalore,Shirt,Levis,Blue,L,Spring,Christmas,252.81,6,95.46,56,3,23,5,No,0.54,Medium,72.7
955,40,Female,Delhi,Shirt,Uniqlo,Red,S,Summer,Diwali,241.69,9,87.96,9,15,12,8,Yes,0.51,High,42.51
956,32,Male,Hyderabad,T-shirt,H&M,Blue,S,Autumn,Holi,150.13,7,297.67,108,21,12,0,No,0.27,Medium,92.48
957,50,Male,Delhi,Dress,Uniqlo,Green,M,Summer,Christmas,20.42,8,75.27,70,10,17,7,No,0.94,High,16.7
958,42,Female,Kolkata,Jacket,Levis,Beige,XL,Summer,Eid,59.65,5,181.15,28,33,21,9,Yes,0.46,Medium,26.73
959,34,Female,Chennai,Shirt,Levis,Black,L,Autumn,Eid,196.4,8,279.07,45,6,15,4,Yes,0.13,High,6.32
960,50,Male,Bangalore,Jacket,H&M,Green,L,Spring,NewYear,242.79,7,61.13,26,2,10,5,Yes,0.43,High,79.55
961,19,Male,Hyderabad,Jeans,Uniqlo,White,M,Summer,Eid,157.76,8,291.84,28,29,3,5,Yes,0.13,Low,62.18
962,31,Female,Bangalore,Jacket,Nike,Red,S,Summer,None,261.12,9,285.29,40,33,23,0,Yes,0.5,Medium,31.49
963,57,Female,Bangalore,Shoes,Uniqlo,White,M,Autumn,Christmas,192.21,3,267.68,15,4,20,2,Yes,0.56,High,16.38
964,57,Female,Delhi,Shoes,Levis,Red,M,Autumn,Diwali,44.48,8,80.08,6,4,20,5,Yes,0.34,Low,4.01
965,56,Female,Chennai,Jacket,Uniqlo,Beige,M,Autumn,Eid,83.37,6,197.54,27,29,12,8,No,0.07,Medium,16.67
966,23,Male,Kolkata,Shoes,Zara,Green,M,Autumn,NewYear,297.2,4,233.05,38,37,1,5,Yes,0.94,Low,45.33
967,23,Male,Mumbai,Jeans,Nike,Beige,XL,Autumn,NewYear,259.22,4,296.09,68,20,1,5,Yes,0.77,High,24.72
968,20,Male,Mumbai,Dress,Adidas,Blue,XL,Winter,Eid,315.27,0,70.52,75,23,10,0,Yes,0.84,Low,25.9
969,24,Female,Bangalore,Shoes,Zara,Beige,S,Autumn,None,58.79,1,234.49,85,18,18,8,Yes,0.37,Low,87.56
970,25,Female,Chennai,Shoes,Adidas,Beige,M,Spring,NewYear,346.77,9,114.86,64,25,15,3,Yes,0.76,Medium,51.51
971,59,Male,Hyderabad,Jacket,H&M,Blue,XL,Summer,Diwali,89.1,2,69.18,30,1,2,1,Yes,0.49,High,72.93
972,32,Male,Delhi,Jeans,Adidas,Red,S,Spring,Christmas,23.89,7,137.99,82,15,17,0,No,0.2,Medium,3.57
973,46,Male,Chennai,Hoodie,Uniqlo,Blue,M,Spring,Holi,349.15,5,242.27,99,34,8,2,Yes,0.12,Medium,36.52
974,50,Male,Chennai,Hoodie,Adidas,Green,L,Winter,None,112.75,9,150.16,3,20,22,2,No,0.35,Low,47.92
975,47,Female,Delhi,Hoodie,Levis,Beige,XL,Autumn,NewYear,240.45,4,170.51,62,37,22,4,Yes,0.14,High,18.64
976,56,Male,Bangalore,Hoodie,Zara,Blue,S,Summer,Christmas,78.31,0,298.64,12,27,9,0,No,1.0,Medium,12.02
977,44,Male,Chennai,Dress,Zara,Beige,L,Spring,Holi,211.48,8,131.75,91,22,21,6,No,0.05,High,87.03
978,53,Male,Mumbai,Jacket,Adidas,Green,M,Autumn,Eid,318.33,2,192.31,117,5,20,0,No,0.44,Medium,93.94
979,46,Male,Delhi,Jacket,Zara,White,M,Autumn,Eid,125.66,2,122.27,30,34,11,3,Yes,0.45,Low,7.88
980,55,Male,Hyderabad,T-shirt,Levis,Green,M,Winter,Diwali,241.18,1,129.98,85,39,6,5,Yes,0.3,Medium,34.9
981,50,Male,Kolkata,Jeans,Zara,Black,XL,Winter,Holi,82.01,3,214.78,38,3,24,0,Yes,0.57,Medium,95.83
982,54,Male,Bangalore,Hoodie,Adidas,Black,S,Winter,Eid,226.18,1,282.61,85,17,14,6,Yes,0.15,Medium,8.32
983,44,Female,Delhi,Dress,Nike,Black,L,Summer,Eid,131.03,8,171.86,60,24,1,9,Yes,0.78,High,64.36
984,50,Female,Kolkata,Jeans,Nike,Beige,S,Spring,NewYear,89.7,9,235.15,38,24,7,6,Yes,0.33,Low,97.22
985,21,Female,Kolkata,Hoodie,H&M,Red,XL,Winter,Diwali,123.35,6,44.98,104,3,24,2,No,0.59,High,97.82
986,39,Female,Hyderabad,Dress,Zara,Red,S,Winter,Christmas,79.02,7,79.12,15,7,9,3,No,0.72,Medium,47.12
987,19,Male,Chennai,Jeans,Adidas,Red,XL,Winter,Eid,317.63,2,160.6,18,25,11,5,No,0.89,Low,16.27
988,27,Female,Hyderabad,Jacket,Zara,Beige,M,Spring,None,151.07,5,25.6,52,3,24,6,Yes,0.84,High,20.21
989,22,Female,Chennai,Jacket,Uniqlo,Green,L,Spring,None,100.94,9,90.8,29,15,23,3,Yes,0.61,Medium,88.96
990,27,Male,Chennai,Shirt,Levis,Red,M,Winter,Christmas,167.97,5,164.87,112,29,16,9,No,0.39,Low,91.17
991,50,Male,Delhi,Shoes,Zara,White,S,Winter,Holi,125.78,0,24.19,102,29,19,8,Yes,0.5,Low,60.79
992,55,Female,Delhi,Hoodie,Zara,Black,M,Autumn,Diwali,265.66,5,94.07,60,10,2,8,Yes,0.77,Medium,76.62
993,30,Female,Bangalore,T-shirt,Nike,Green,L,Winter,NewYear,340.5,2,163.93,21,32,15,8,Yes,0.88,Low,73.99
994,48,Male,Chennai,Jeans,Levis,Black,M,Summer,None,164.55,2,180.48,17,23,3,9,No,0.1,Low,66.18
995,53,Female,Kolkata,T-shirt,Adidas,Red,L,Summer,None,304.14,2,279.21,105,39,4,5,No,0.38,High,82.73
996,41,Male,Mumbai,Shirt,Zara,Green,L,Winter,Christmas,206.73,9,200.7,115,9,20,1,Yes,0.78,Low,68.54
997,32,Male,Bangalore,Shoes,Nike,Blue,M,Spring,Holi,71.89,9,136.13,18,37,22,1,No,0.43,High,53.4
998,46,Male,Delhi,Jeans,H&M,White,XL,Autumn,Holi,247.91,7,280.5,57,14,7,3,No,0.33,High,23.7
999,25,Male,Hyderabad,Dress,Levis,Red,S,Spring,Christmas,189.43,4,239.77,119,4,12,8,Yes,0.41,High,74.39
1000,22,Female,Bangalore,Hoodie,Nike,Red,XL,Winter,None,234.7,3,76.0,37,20,4,2,Yes,0.6,High,47.34
1001,46,Male,Bangalore,Shoes,Nike,White,XL,Summer,Diwali,313.6,8,56.64,60,28,10,5,No,1.0,Low,29.48
1002,21,Male,Bangalore,Jacket,Nike,White,M,Autumn,None,165.34,8,209.23,38,14,6,1,No,0.49,Low,80.19
1003,29,Female,Bangalore,Shirt,Zara,Blue,S,Spring,Holi,317.39,0,176.77,12,34,22,0,Yes,0.21,High,69.67
1004,19,Male,Mumbai,Shoes,Zara,Red,S,Spring,NewYear,267.72,1,241.11,75,13,14,4,Yes,0.16,Low,93.73
1005,44,Female,Hyderabad,Hoodie,H&M,Beige,XL,Winter,None,181.24,7,226.87,112,31,3,7,Yes,0.04,High,16.54
1006,48,Female,Hyderabad,Shoes,Uniqlo,Red,M,Autumn,Diwali,219.06,4,195.06,116,33,17,9,No,0.56,High,64.92
1007,53,Female,Hyderabad,Hoodie,Uniqlo,Black,S,Summer,Eid,127.44,6,296.19,113,39,11,9,No,0.54,High,24.42
1008,53,Male,Chennai,Jacket,Uniqlo,Green,XL,Winter,None,344.59,0,169.41,84,28,10,1,Yes,0.21,Medium,90.36
1009,43,Female,Kolkata,Jeans,Levis,Green,S,Autumn,Christmas,240.23,9,51.67,73,25,21,9,Yes,0.7,Low,9.95
1010,44,Female,Hyderabad,Dress,Levis,Black,M,Spring,Eid,34.47,4,251.92,1,32,10,8,Yes,0.74,Low,65.62
1011,22,Male,Bangalore,Jacket,H&M,Green,M,Winter,Christmas,127.79,2,90.52,58,9,10,7,Yes,0.26,High,79.11
